X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.296694240538,47.4343095094484,224,351981,0000000,350,Dave'S Diner & Brew,Dave'S Diner & Brew,2825 S 188TH ST,98188
-122.344745299653,47.6845942590859,225,351982,0000000,350,Davinci Pizza & Pasta,Davinci Pizza & Pasta,7617 AURORA AVE N,98103
-122.335550139716,47.6069851389662,226,351983,0000000,350,Davis Wright  Tremaine Llp,Davis Wright  Tremaine Llp,1201 3RD AVE,98101
-122.294705079716,47.3118285091344,227,351984,0000000,350,Davita Cafe,Davita Cafe,32275 32ND AVE S,98001
-122.19387429056,47.6177577292268,228,351987,0000000,350,Day Break Cafe,Day Break Cafe,10900 NE 8TH ST #120,98004
-122.302546100291,47.6081861489117,229,351988,0000000,350,Dayosense Catering,Dayosense Catering,2300 E CHERRY ST,98122
-122.225223739551,47.3218833094559,230,351989,0000000,350,Days Inn Auburn / Restaurant,Days Inn Auburn,1521 D ST NE,98002
-122.189379784409,47.6090664414033,231,132,105290,360,Red Lion Inn-Bellevue,Red Lion Inn Bellevue,11211 Main St,98004
-122.334908888235,47.6040433944236,232,1709,832870,62,Metro Transit Accessible Services,Metro Transit Accessible Services,821 2nd Ave,98104
-122.353747706823,47.6139993031592,233,1059,835926,64,Port of Seattle Headquarters,Port of Seattle Headquarters,Bell St & Alaskan Way,98121
-122.277891683427,47.6591719743309,234,2722,352094,600,Laurelhurst Community Center,Laurelhurst Community Center,4554 NE 4st St,98105
-121.797650374135,47.5191028410566,235,1934,197348,300,Mount Si Golf Course,Mount Si GC,9010 Boalch Ave SE,98065
-122.32087957342,47.3155859609403,236,82,713062,390,Federal Way Library,Federal Way Lib,848 S 320th St,98003
-122.130910156343,47.6715349549783,237,638,0000000,600,Sammamish River Trail ROW,Sammamish River Trail ROW,W Lake Sammamish Pkwy NE & Leary Way NE,98052
-122.401343533071,47.6453160822102,238,1377,419609,390,Magnolia Library,Magnolia Lib,2801 34th Ave W,98199
-122.338529789986,47.6076158601217,239,1485,832888,60,Arcade Plaza Bldg,Arcade Plaza Bldg,1321 2nd Ave,98101
-122.19369863878,47.4937990017409,240,1748,737560,420,Paccar,Paccar,750 Houser Way N,98057
-122.230442391342,47.3079184476948,241,4,714646,180,Auburn City Hall,Auburn CH,25 Main St W,98002
-122.330510255637,47.6026508765586,242,863,833489,62,King County Courthouse,King County Courthouse,516 3rd Ave,98104
-122.351335475207,47.5591926558531,243,1764,0000000,630,Pier 107,Pier 107,W Marginal Way SW/SW Edmunds St,98106
-122.335185570012,47.6122172126077,244,2162,0000000,60,Pacific Place,Pacific Place,Sixth Ave and Pine St,98101
-122.197559589929,47.5792187850994,245,6005481,0000000,600,Enatai Beach Park,Enatai Beach Park,3519 108th Ave SE,98004
-122.358706159864,47.6183263389246,246,352006,0000000,350,Deli Espresso,Deli Espresso,3161 ELLIOTT AVE,98121
-122.332605659716,47.6078642594936,247,352007,0000000,350,Deli No More,Deli No More,1118 5TH AVE,98101
-122.343502610284,47.6141790390334,248,352008,0000000,350,Deli Shez Cafe,Deli Shez Cafe,318 BLANCHARD ST,98121
-122.323880470108,47.299893409482,249,352009,0000000,350,Deli Smith,Deli Smith,33623 9TH AVE S,98003
-122.295767959823,47.4415897987924,250,352010,0000000,350,"Deli; The","Deli; The",18000 PACIFIC HWY S,98188
-122.280066619568,47.7542155987085,251,352011,0000000,350,Delicately Sweet,Delicately Sweet @ Honey Bear Bakery,17171 BOTHELL WAY NE,98155
-122.334398000106,47.6014470886515,252,352012,0000000,350,Delicatus A Seattle Delicatessen,Delicatus A Seattle Delicatessen,103 1ST AVE S,98104
-122.356817783262,47.649761973524,253,10000024,839162,663,Washington Academy of Languages,WA Academy of Languages,521 Wall St,98121
-122.029998761673,47.3740997378546,254,903060,0,903,Maple Valley Farmers Market,Maple Valley Farmers Market,25700 Maple Valley-Black Diamond Rd SE,98038
-122.0603922098,47.5394035945554,255,367,0000000,600,Tibbetts Valley Park,Tibbett's Valley Park,NW Newport Way & 12th Ave NW,98027
-122.322167560178,47.5480397691823,256,351186,0000000,350,C P Thai Restaurant,C P Thai Restaurant,5963 CORSON AVE S #166,98108
-122.145847627896,47.6605819832896,257,6002971,0000000,600,Bridle Crest Trail Site,Bridle Crest Trail Site,NE 60th St & 132nd Ave NE to NE 60th St and W Lake Sammamis,98052
-122.327660990063,47.5216420106146,258,6002284,0000000,600,Marra-Desimone Park,Marra-Desimone Park,9026 4th Ave S,98108
-122.1697111703,47.5773623787797,259,350740,0000000,350,Bellevue 76 Circle K,Bellevue 76 Circle K,3727 128TH AVE SE,98006
-122.166274969395,47.626542579264,260,350741,0000000,350,Bellevue Brewing Company,Bellevue Brewing Company,1820 130th AVE NE #2,98005
-122.198782000318,47.604223998993,261,350751,0000000,350,Bellevue Hs/Cafeteria,Bellevue High School,10416 WOLVERINE WAY,98004
-122.178731130656,47.610576338721,262,350755,0000000,350,Bellevue Public Schools (Esc),Bellevue Public Schools (Esc),12111 NE 1ST ST,98005
-122.153170620197,47.6175619794288,263,350756,0000000,350,Bellevue Shell,Bellevue Shell,14008 NE 8TH ST,98007
-122.205781000411,47.6741929992371,264,350769,0000000,350,Ben & Jerry'S,Ben & Jerry'S,176 LAKE ST S,98033
-122.337301369906,47.6859038992158,265,350771,0000000,350,Ben & Jerry'S @ Route 360-970-6849,Ben & Jerry'S (Kc172),7900 E GREENLAKE DR N,98103
-122.295724710402,47.5747260889768,266,350772,0000000,350,Ben Thanh,Ben Thanh,2815 S HANFORD ST,98144
-122.334079679774,47.60284274915,267,350775,0000000,350,Bengodi Cafe,Bengodi Cafe,700 1ST AVE,98104
-122.333052689436,47.6084200186481,268,350776,0000000,350,Benihana Of Tokyo,Benihana Of Tokyo,1200 5TH AVE,98101
-122.211266569905,47.7657206795063,269,350792,0000000,350,Bento Teriyaki,Bento Teriyaki,18931 BOTHELL WAY NE #2,98011
-122.313492909623,47.6596383587594,270,350802,0000000,350,Best Of Bento,Best Of Bento,4245 UNIVERSITY WAY NE,98105
-122.313949116758,47.6358741503321,271,829,430889,120,Lakeview Cemetery,Lakeview Cemetery,1554 15th Ave E,98112
-122.291726197228,47.7382845549059,272,1217,93927,120,Acacia Park Cemetery,Acacia Park Cemetery,15000 Bothell WY NE,98155
-122.354532725363,47.4430670685823,273,1258,0000000,600,Private Park,Private Park,SW Shorebrook Dr & 13th Ave SW,98166
-122.365025661652,47.5733622986063,274,1776,471190,630,Pier 5,Pier 5,3443 Wt Marginal Way SW,98106
-122.295207801623,47.7217498720459,275,2274,770413,530,Lake City QFC,Lake City QFC,3020 NE 127th St,98125
-122.35009902917,47.6508852896655,276,2161,837498,240,Empty Space Theater,Empty Space Theater,3509 Fremont Ave N,98103
-122.206786875128,47.6676073793536,277,488,0000000,600,Settlers Landing Park,Settlers Landing Park,Lake Washington Blvd NE & 10th Ave S,98033
-122.200576556341,47.6148772560866,278,2066,113136,530,Bartell Drugs-Bellevue,Bartell Drugs-Bellevue,424 Bellevue Way NE,98004
-122.349299271516,47.3227087249132,279,6007252,0000000,600,SW 312th Sports Courts,SW 312th Sports Courts,Dorffel Dr E and E John St,00000
-122.104369300661,47.3853121075544,280,6005320,0000000,600,180th / 240th Park,180th / 240th Park,180th Ave SE and SE 240th St,98042
-122.168285094303,47.5320805003927,281,1972,0000000,120,Newcastle Cemetery,Newcastle Cemetery,129th Ave SE & SE 79th St,98056
-122.246318894178,47.4562367949413,282,1320,0000000,600,Christensen Greenbelt Park,Christensen Greenbelt Park,70th Ave S & Strander Blvd,98138
-122.33702122748,47.6124975507845,283,2040,875464,530,Bartell Drugs-Downtown,Bartell Drugs-Downtown,1628 5th Ave,98101
-122.038409569509,47.5389927770909,284,352,846594,150,Issaquah Chamber of Commerce,Issaquah CC,155 NW Gilman Blvd,98027
-122.210311180728,47.6004334889848,285,120,0000000,600,Chism Park,Chism Beach Park,SE 15th St & 97th Pl SE,98004
-122.082040545437,47.6427573766572,286,6002955,0000000,600,East Lake Sammamish Trail Site,East Lake Sammamish Trail Site,NE Redmond Way and Avondale Rd NE to Rainier Blvd N and NW ,98029
-122.160885707631,47.6101100476666,287,159,103737,300,Glendale Golf & Country Club,Glendale GC & Country Club,13440 Main Street,98005
-122.130201596929,47.6592300983219,288,640,0000000,600,Westside Park,Westside Park,156th Ave NE & NE 59th Pl,98052
-122.330530765422,47.6499718279002,289,6007115,0000000,600,Sunnyside Ave N Boat Ramp,Sunnyside Ave N Boat Ramp,2301 NE Northlake Way,98103
-122.313855714908,47.5923692706388,290,6007043,0000000,600,Lewis Park,Lewis Park,1120 15th Ave S,98144
-122.238602035515,47.637186558363,291,2197,0000000,510,Evergreen Point Freeway Station,Evergreen Point Freeway Station,Evergreen Point Rd & SR 520,98039
-122.310324898126,47.6016067099101,292,2389,0000000,240,Langston Hughes Performing Arts Center,Langston Huges Performing Arts Center,107 17th Ave S,98122
-122.344000801901,47.5605930523981,293,6007443,0000000,600,Terminal 108 Park,Terminal 108 Park,Diagonal Ave S off E Marginal Way S,98134
-122.132042173012,47.6384188887756,294,1433,0000000,420,Overlake Industrial Area,Overlake Industrial Area,148th Ave NE & SH 520,98052
-122.507036982042,47.3329133364991,295,2213,0000000,510,Tahlequah Ferry Terminal,Tahlequah Ferry Terminal,Vashon Hwy SW & SW Pohl Rd,00000
-122.335192771289,47.6152388388812,296,1829,840200,60,Seattle Telco Credit Union,Seattle Telco Credit Union,800 Stewart St,98101
-122.360221820382,47.5225312691572,297,351638,0000000,350,Cigarette Depot,Cigarette Depot,9001 DELRIDGE WAY SW,98106
-122.34114758937,47.6088538990279,298,351657,0000000,350,"City Fish Company ;  Rsw; Inc.","City Fish Company ;  Rsw; Inc.",1535 PIKE PL,98101
-122.342078599646,47.6574800089361,299,351753,0000000,350,Community Psychiatric Clinic,Community Psychiatric Clinic,4132 STONE WAY N,98103
-122.340982910271,47.6110911749619,300,902061,832910,902,Belltown Pull-Apart,Belltown Pull-Apart,1911 2nd Ave,98101
-122.195929010255,47.6198304486942,301,350576,0000000,350,Bar Code,Bar Code,1020 108TH AVE NE #100,98004
-122.246213559668,47.3815808486916,302,350670,0000000,350,Baskin Robbins Gyros & Donuts,Baskin Robbins Gyros & Donuts,110 WASHINGTON AVE N,98032
-122.152662699871,47.4465653187783,303,350671,0000000,350,Baskins & Robbins Fairwood Ctr,Baskins & Robbins Fairwood Ctr,17330 140TH AVE SE,98058
-122.383664140371,47.6664384389315,304,350672,0000000,350,Bastille Cafe & Bar,Bastille Cafe & Bar,5307 BALLARD AVE NW,98107
-122.342197369362,47.6523241788679,305,350673,0000000,350,Bastyr Center For Natural Health,Bastyr Center For Natural Health,3670 STONE WAY N,98103
-122.37413436946,47.6306394693413,306,350675,0000000,350,Batch 206 Distillery,Batch 206 Distillery,1417 ELLIOTT AVE W,98119
-122.34476347959,47.6131507294537,307,350676,0000000,350,Bathtub Gin & Co.,Bathtub Gin & Co.,2205 2ND AVE 603,98121
-122.342742849338,47.6101821786259,308,350679,0000000,350,Bavarian Meat Products,Bavarian Meat Products,1920 PIKE PL,98101
-122.293812999707,47.5619899989137,309,350565,0000000,350,Bananas Grill,Bananas Grill,4526 M L KING JR WAY S,98108
-122.353630359746,47.618366959345,310,350567,0000000,350,Bandits Bar,Bandits Bar,159 DENNY WAY,98109
-122.349102230508,47.6139519395017,311,350568,0000000,350,"Bang Bang Cafe; Llc","Bang Bang Cafe; Llc",2460 WESTERN AVE,98121
-122.386601609422,47.5595322494992,312,350569,0000000,350,Bangbar Thai,Bangbar Thai,4750 CALIFORNIA AVE SW,98116
-122.129453209862,47.6691305289346,313,350570,0000000,350,Bangkok Basil,Bangkok Basil,7297 W LAKE SAMMAMISH PKWY NE,98052
-121.990662220151,47.2037786089507,314,350571,0000000,350,Bangkok Thai Restaurant,Bangkok Thai Restaurant,1240 GRIFFIN AVE,98022
-122.313399379962,47.6638635594728,315,350572,0000000,350,Banh Mi Unwrapped,Banh Mi Unwrapped,4725 UNIVERSITY WAY NE,98105
-122.295508150546,47.6236160089823,316,350575,0000000,350,Bar Cantinetta,Bar Cantinetta,2811 E MADISON ST,98112
-122.309548189979,47.5754306594591,317,350577,0000000,350,Bar Del Corso,Bar Del Corso,3057 BEACON AVE S,98144
-122.278748900493,47.5525486990411,318,350579,0000000,350,Baraka Market,Baraka Market,5811 RAINIER AVE S,98118
-122.355569520462,47.691766529042,319,350580,0000000,350,Baranof Restaurant,Baranof Restaurant,8549 GREENWOOD AVE N,98103
-122.299467799517,47.6078238591365,320,350581,0000000,350,Barbeque Pit,Barbeque Pit,2509 E CHERRY ST,98122
-122.33061464029,47.6045269386259,321,351738,0000000,350,Columbia Tower Club,Columbia Tower Club,701 5TH AVE,98104
-122.333367690097,47.6045913591353,322,351260,0000000,350,Cafe Zum Zum,Cafe Zum Zum,823 3RD AVE,98104
-122.327891003045,47.4059089060885,323,1351,0000000,600,Des Moines Beach Park,Des Moines Beach Park,Cliff Ave S,98198
-122.376617699593,47.6402479209535,324,1488,424466,64,Armed Forces Examining & Entrance Statio,Armed Forces Examining & Entrance Statio,2247 15th Ave W,98119
-122.178628869911,47.6805242186557,325,350584,0000000,350,Bargain Beverage,Bargain Beverage,12110 NE 85TH ST,98033
-122.220800000041,47.3254899988613,326,350586,0000000,350,Baristas Coffee Company,Baristas Coffee Company,2102 AUBURN WAY N,98002
-122.329984550487,47.5455985389768,327,350587,0000000,350,"Baristas Coffee Company; Inc.","Baristas Coffee Company; Inc.",6185 4TH AVE S,98108
-121.780484238277,47.4933868706701,328,2244,25897,530,North Bend QFC,North Bend QFC,460 E North Bend Way,98045
-122.458036002444,47.4995285352272,329,771,0000000,600,NE Vashon Park,NE Vashon Park,H L Cunliffe Rd,98070
-122.325397099005,47.6011039976297,330,1677,841088,60,Kobe Park Bldg,Kobe Park Bldg,633 Yesler Way,98104
-122.209634229222,47.6319163372561,331,145,736002,600,Northwest Community Center (Park),Northwest Community Center (Park),NE 24th St,98004
-122.336223836816,47.6100415678529,332,1457,834144,60,4th & Pike Bldg,4th & Pike Bldg,1424 4th Ave,98101
-122.323787581069,47.7008696663047,333,1622,834234,330,Kaiser Permanente - Northgate,Kaiser Permanente - Northgate,9800 4th Ave NE,98115
-122.313093908845,47.6198102262764,334,6007020,0000000,600,Williams Place,Williams Place,15th Ave E and E John St,98112
-122.382248966173,47.5811626346245,335,990,0000000,600,Fairmount Park,Fairmount Park,Fairmount Ave SW & SW Admiral Way,98116
-122.195233843177,47.5937365803932,336,107,0000000,600,Bellefields Nature Park,Bellefields Nature Park,Bellevue Way SE & 112th Ave SE,98004
-122.288723329212,47.6143357780834,337,6007037,0000000,600,Alvin Larkins Park,Alvin Larkins Park,E Pike St and 34th Ave E,98122
-122.337787688338,47.6030608039073,338,1590,0000000,510,Washington State Ferries,Washington State Ferries,Pier 52,98104
-122.248423957371,47.4111445315735,339,444,891146,720,West Valley Winery,West Valley Winery,21234 68th Ave S,98032
-122.211557134132,47.6112872110348,340,141,0000000,600,Meydenbauer Beach Park,Meydenbauer Park,NE Lake Washington Blvd,98004
-122.338675730057,47.6985222000615,341,848,0000000,600,Licton Springs Park,Licton Springs Park,N 97th St & Ashworth Ave N,98103
-122.211097129544,47.7069658690646,342,351075,0000000,350,Brix Wine Cafe,Brix Wine Cafe,9749 NE 119TH WAY,98034
-122.340366669463,47.6103573591364,343,351076,0000000,350,Broadacre Deli,Broadacre Deli,1601 2ND AVE,98101
-122.291354859665,47.6403257290019,344,351079,0000000,350,Broadmoor Golf Club-10Th,Broadmoor Golf Club,2340 BROADMOOR DR E,98112
-122.291354859665,47.6403257290019,345,351080,0000000,350,Broadmoor Golf Club Kitchen,Broadmoor Golf Club,2340 BROADMOOR DR E,98112
-122.35287138055,47.7245923686447,346,351081,0000000,350,Broadview/Thomson School,Broadview/Thomson School,13052 GREENWOOD AVE N,98133
-122.320506750564,47.6063410786572,347,351082,0000000,350,Broadway Market,Broadway Market,508 BROADWAY AVE,98122
-122.320280000573,47.6143649994296,348,351083,0000000,350,Broadway Shell,Broadway Shell,1500 BROADWAY,98122
-122.34464826003,47.739783699106,349,351084,0000000,350,Broiler Bay,Broiler Bay,15226 AURORA AVE N,98133
-122.199210640419,47.4841837194149,350,351086,0000000,350,Bronson  Big Foot Java,Bronson  Big Foot Java,1408 BRONSON WAY BLDG B,98057
-122.198766740347,47.4843196894887,351,351087,0000000,350,Bronson Market,Bronson Market,1408 BRONSON WAY N,98057
-122.325849179371,47.2824533992205,352,351088,0000000,350,Brooklake  Bistro #2,Brooklake Christian School,629 S 356th ST,98003
-122.326436839369,47.6170412786273,353,351661,0000000,350,City Market,City Market,1722 BELLEVUE AVE,98122
-122.02222256976,47.3614621192333,354,351664,0000000,350,City Perk,City Perk,23912 SE KENT KANGLEY RD,98038
-121.989782900058,47.198599189434,355,351670,0000000,350,Clancy'S Coffee,Clancy'S Coffee,920 ROOSEVELT AVE,98022
-122.308707430621,47.3181813086425,356,351671,0000000,350,Clarion Hotel Federal Way,Clarion Hotel Federal Way,31611 20TH AVE S,98003
-122.308101109626,47.6101722986174,357,351613,0000000,350,Chopstix,Chopstix,1801 E MARION ST,98122
-122.354791880523,47.5109232389084,358,351614,0000000,350,Chorizo Loco @ 15720 Sw 100Th,Chorizo Loco Llc,10230 16TH AVE SW,98146
-122.320866245869,47.613982167224,359,2257,789352,530,Harvard Market QFC,Harvard Market QFC,1401 Broadway Ave,98122
-122.311993328348,47.6556696940622,360,2338,0000000,240,Meany Hall,Meany Hall,4104 15th Ave NE,98195
-122.336711115612,47.6018094669116,361,2224,0000000,510,Seattle Passenger Ferry Terminal,Seattle Passenger Ferry Terminal,Alaskan Way & Yesler Wy,98104
-122.340924728638,47.4130291217476,362,1251,758166,600,Marine View Park,Marine View Park,Marine View Dr SW,98166
-122.353787573326,47.6361386830195,363,929,0000000,600,Howe St Playground,Howe St Playground,Howe St & 2nd Ave N,98109
-122.329326269412,47.6431929777663,364,6007124,0000000,600,Roanoke Street Mini Park,Roanoke Street Mini Park,E Roanoke St and Fairview Ave E,98102
-122.304609107601,47.645148282957,365,6007118,0000000,600,Montlake Boulevard Linear Park,Montlake Boulevard,Montlake Blvd E and E Hamlin St,98112
-122.280281620451,47.6200782782405,366,935,0000000,600,Denny Blaine Park,Denny Blaine Park,Lake Washington Blvd & Denny Blaine,98112
-122.36745302843,47.6272970987576,367,1047,0000000,600,Kinnear Park,Kinnear Park,W Olympic Pl & 7th Ave W,98119
-122.385981666424,47.6316920201901,368,6007319,0000000,600,Smith Cove Park at Terminal 91,Smith Cove Park at Terminal 91,200 Lake Washington Blvd E,00000
-122.344822280667,47.4316287572839,369,1253,0000000,600,Nature Trails Park,Nature Trails Park,8th Ave SW & Marine View Dr SW,98166
-122.23880749041,47.578380107031,370,6002513,0000000,600,Mercerdale Hillside Park,Mercerdale Hillside Park,200 Lake Washington Blvd E,00000
-122.190441659892,47.5138979233933,371,705,0000000,600,Kennydale Lions Park,Kennydale Lions Park,Aberdeen Ave NE & NE 24th St,98056
